OBJECTID,Latitude,Longitude,Initial Source SIT209 Record Date,Incident Name,Incident Number,100% Contained?,IMT Type Assigned (Highest-level),Geographic Area,New to IMSR,IMSR Post Date (ISO Format),IRWIN ID,IRWIN Fire Discovery Date Time,Most Recent Date Posted Flag,Occurrence,Incident Size (Acres),NWCG UniqueFireIdentifier,x,y
43658,36.2791667,-94.8222222,3/20/2024 12:00:00 AM,Spent,OK-CNA-000745,c,,SAC,,20240329,baf5a6c0-3721-4d4a-929e-eae6d94b2253,3/12/2024 9:00:00 PM,,LAST,1126,2024-OKCNA-000745,-94.8222221999999,36.2791667000001
43659,34.8152778,-95.03,3/21/2024 12:00:00 AM,Frisco Line,OK-OKS-240381,c,,SAC,,20240329,29cf5fd8-61f3-468a-91c7-9ebef3eaed50,3/20/2024 6:15:00 PM,,LAST,125,2024-OKOKS-240381,-95.03,34.8152778
43660,37.9230556,-78.0002778,3/21/2024 12:00:00 AM,West Old Mountain Road,VA-VAS-24CR00264,c,,SAC,,20240329,9b79be01-2980-4ad2-9ee1-436262795f01,3/20/2024 8:15:00 PM,,LAST,450,2024-VAVAS-24CR00264,-78.0002777999999,37.9230556000001
43661,35.5544444,-81.7283333,3/21/2024 12:00:00 AM,Huckleberry Mountain,NC-NCS-240012,c,,SAC,,20240329,04deb39a-eadc-4b1e-9e04-488bb77678d5,3/19/2024 11:00:00 AM,,LAST,451,2024-NCNCS-240012,-81.7283333,35.5544444000001
43662,35.1833333,-95.35,3/21/2024 12:00:00 AM,Beaver Mtn,OK-OKS-240378,c,,SAC,,20240329,8f43db3a-7426-4f63-8006-961d4214decb,3/20/2024 4:45:00 PM,,LAST,776,2024-OKOKS-240378,-95.35,35.1833333000001
43663,36.3152778,-94.7613889,3/21/2024 12:00:00 AM,Salt Fork,OK-OKS-240376,c,,SAC,,20240329,61c8194c-3bd4-4ef9-b88f-81e75618d547,3/20/2024 11:00:00 AM,,LAST,210,2024-OKOKS-240376,-94.7613889,36.3152778
43664,36.5266667,-83.9211111,3/21/2024 12:00:00 AM,2 Rock Creek Ridge Road,TN-TNS-240350,c,,SAC,,20240329,e4ae50bd-cfdb-4ba5-9964-8939a652bbad,3/20/2024 7:38:18 PM,,LAST,1467,2024-TNTNS-240350,-83.9211111,36.5266667000001
43665,38.1697222,-78.6744444,3/23/2024 12:00:00 AM,Taylor's Gap,VA-VAS-24CR00238,c,,SAC,,20240329,39c33101-526a-4b3e-b855-44b8f24e9826,3/20/2024 10:45:00 AM,,LAST,260,2024-VAVAS-24CR00238,-78.6744444,38.1697222000001
43666,36.8188889,-99.3502778,3/21/2024 12:00:00 AM,Cimarron Bluff,OK-OKS-240382,c,,SAC,,20240329,0481f4f5-c3b3-42bb-9347-5b98d5526674,3/20/2024 6:37:00 PM,,LAST,4113,2024-OKOKS-240382,-99.3502778,36.8188889
43667,37.3163889,-82.5216667,3/25/2024 12:00:00 AM,Kentucky 611,KY-KYS-241950989,c,,SAC,y,20240329,ec5e2186-39b4-43c3-8aae-7561e6057ceb,3/25/2024 9:13:00 PM,,ONLY,129,2024-KYKYS-241950989,-82.5216667,37.3163889
43668,38.6738889,-78.3827778,3/23/2024 12:00:00 AM,East Rocky Ridge,VA-VAS-24CR00297,c,,SAC,y,20240329,26d6d841-b249-4308-95dc-ec97980c47fb,3/20/2024 5:00:00 AM,,ONLY,700,2024-VAVAS-24CR00297,-78.3827778,38.6738889000001
43669,36.4641667,-95.0005556,3/24/2024 12:00:00 AM,Round Springs,OK-OKS-240391,c,,SAC,y,20240329,5fad274a-24d2-4646-adbf-635cbc530e99,3/24/2024 6:45:00 PM,,ONLY,217,2024-OKOKS-240391,-95.0005556,36.4641667000001
43670,36.0916667,-95.0102778,3/24/2024 12:00:00 AM,Lost Arrow,OK-OKS-240394,c,,SAC,y,20240329,0bda616e-da61-4763-b87b-771ec89216b6,3/24/2024 9:00:00 PM,,ONLY,120,2024-OKOKS-240394,-95.0102778,36.0916667000001
43671,36.0122222,-94.7105556,3/24/2024 12:00:00 AM,Denison Hollow,OK-OKS-240392,c,,SAC,y,20240329,5595f62a-1ca2-4c02-acc4-23426d0ad860,3/24/2024 7:00:00 PM,,ONLY,580,2024-OKOKS-240392,-94.7105556,36.0122222000001
43672,38.6669444,-78.5547222,3/23/2024 12:00:00 AM,Shenandoah,VA-VAS-24CR00295,c,,SAC,y,20240329,57ac6aa9-e5ce-4d10-9b4a-02bf39c90f9f,3/20/2024 12:58:00 PM,,ONLY,120,2024-VAVAS-24CR00295,-78.5547222,38.6669444
43673,38.5336111,-78.1466667,3/23/2024 12:00:00 AM,Yeawood,VA-VAS-24CR00299,c,,SAC,y,20240329,5bcb4c06-eae9-42a7-8871-28e591ece0a6,3/21/2024 3:00:00 PM,,ONLY,200,2024-VAVAS-24CR00299,-78.1466667,38.5336111
43674,39.0852778,-78.3472222,3/23/2024 12:00:00 AM,Coal Mine,VA-VAS-24CR00262,c,,SAC,y,20240329,199de9f5-1a92-4346-a9d7-8b73497a90bf,3/20/2024 8:00:00 PM,,ONLY,200,2024-VAVAS-24CR00262,-78.3472222,39.0852778
43675,38.5219444,-78.9936111,3/23/2024 12:00:00 AM,West Briar,VA-VAS-24CR00302,c,,SAC,y,20240329,1b37b007-9e81-48b0-9ec2-c0135917b59e,3/21/2024 3:15:00 PM,,ONLY,980,2024-VAVAS-24CR00302,-78.9936111,38.5219444000001
43676,37.8005556,-82.4316667,3/26/2024 12:00:00 AM,Big Branch Road,KY-KYS-241590956,c,,SAC,y,20240329,a5a4a4b3-e40d-4d98-9269-a5ee4c9dea8d,3/25/2024 3:55:00 PM,,ONLY,102,2024-KYKYS-241590956,-82.4316666999999,37.8005556000001
43677,33.6611111,-85.7291667,3/22/2024 12:00:00 AM,Erickton Drive,AL-ALS-240320-14,c,,SAC,y,20240329,b4246950-de84-4851-9fb8-c94771338cb9,3/21/2024 1:39:00 AM,,ONLY,440,2024-ALALS-240320-14,-85.7291667,33.6611111
43678,38.16093,-83.00413,3/26/2024 12:00:00 AM,Brushy Creek 1,KY-KYS-240635,c,,SAC,y,20240329,7a74b5ed-484d-485a-b818-be67c5d6a8cd,3/25/2024 8:46:00 PM,,ONLY,113,2024-KYKYS-240635,-83.00413,38.1609300000001
43679,38.1622222,-82.9802778,3/28/2024 12:00:00 AM,Brushy Creek 2,KY-KYS-240630998,c,,SAC,y,20240329,f937be56-b81c-4c75-a781-26098185e92b,3/25/2024 11:24:00 PM,,ONLY,144,2024-KYKYS-240630998,-82.9802778,38.1622222
43680,38.1611111,-82.9636111,3/26/2024 12:00:00 AM,Brushy Creek 3,KY-KYS-240630999,c,,SAC,y,20240329,086d9d32-06d9-441a-8a17-812497b77e68,3/25/2024 11:25:00 PM,,ONLY,121,2024-KYKYS-240630999,-82.9636111,38.1611111
43681,31.0858333,-89.1052778,3/26/2024 12:00:00 AM,Billy Road,MS-MNF-000253,c,,SAC,y,20240329,8c4232e6-be4b-4561-9526-66201f12df35,3/23/2024 10:01:19 PM,,ONLY,1750,2024-MSMNF-000253,-89.1052778,31.0858333
43682,34.7838889,-77.3213889,3/21/2024 12:00:00 AM,Morton Rd,NC-NCS-240016,c,,SAC,y,20240329,fe478fc5-9e50-4bf0-8bc5-ce96c766c671,3/21/2024 3:00:00 PM,,ONLY,110,2024-NCNCS-240016,-77.3213889,34.7838889000001
43683,36.5291667,-83.9616667,3/21/2024 12:00:00 AM,Log Mountain Road,TN-TNS-240379,c,,SAC,y,20240329,18180a59-55b3-40a2-bf8f-0b91a6ec2523,3/21/2024 8:33:31 PM,,ONLY,400,2024-TNTNS-240379,-83.9616667,36.5291667000001
43684,33.8725,-85.5733333,3/23/2024 12:00:00 AM,SCK Dry Branch,AL-ALF-240165,c,,SAC,y,20240329,669f2674-2e2f-4fe4-a4b0-2526e17948a9,3/19/2024 12:08:55 PM,,ONLY,897,2024-ALALF-240165,-85.5733332999999,33.8725000000001
43685,38.1019444,-77.0916667,3/23/2024 12:00:00 AM,24ER00310,VA-VAS-24ER00310,c,,SAC,y,20240329,3db6da3e-14fa-40ce-ab85-9a446999551e,3/21/2024 4:00:00 AM,,ONLY,100,2024-VAVAS-24ER00310,-77.0916667,38.1019444
43686,38.8111111,-78.7388889,3/23/2024 12:00:00 AM,Crooked Run,VA-VAS-24CR00288,c,,SAC,y,20240329,7099d1d5-3ee2-479f-b931-adb042ef47a2,3/19/2024 3:45:00 PM,,ONLY,100,2024-VAVAS-24CR00288,-78.7388888999999,38.8111111000001
43687,38.9111111,-78.9147222,3/20/2024 12:00:00 AM,Dove Hollow,WV-WVS-000141,,,EACC,y,20240329,458def25-5ca2-4395-a931-7a79f1403759,3/20/2024 7:20:00 PM,,ONLY,2950,2024-WVWVS-000141,-78.9147222,38.9111111
43688,37.4719444,-81.8047222,3/20/2024 12:00:00 AM,Old 52,WV-WVS-000140,,,EACC,y,20240329,62ef0c30-1d92-4044-8722-e83367f95830,3/20/2024 5:49:00 PM,,ONLY,127,2024-WVWVS-000140,-81.8047222,37.4719444
43689,38.7883333,-79.0744444,3/22/2024 12:00:00 AM,Grace Mountain,WV-WVS-000132,,,EACC,,20240329,5716c933-cf9b-4440-9a96-18cb9596d60a,3/20/2024 7:00:00 PM,,LAST,600,2024-WVWVS-000132,-79.0744443999999,38.7883333
43690,38.9180556,-79.0827778,3/22/2024 12:00:00 AM,Spring Run,WV-WVS-000133,,,EACC,,20240329,7e1dcb91-2adb-4a01-aa9b-8bfc540b1db5,3/20/2024 6:38:00 PM,,LAST,500,2024-WVWVS-000133,-79.0827778,38.9180556000001
43691,37.8922222,-82.1027778,3/20/2024 12:00:00 AM,Smokehouse Fork,WV-WVS-000134,c,,EACC,,20240329,b87d23cc-f62f-4b0d-b04b-abd28f9029ee,3/20/2024 11:11:00 PM,,LAST,122,2024-WVWVS-000134,-82.1027778,37.8922222
43692,37.0980556,-82.3580556,3/21/2024 12:00:00 AM,Anderson Branch,WV-WVS-000139,c,,EACC,y,20240329,76219720-a2e0-4e2a-9faf-147bd627fddd,3/21/2024 1:00:00 PM,,ONLY,275,2024-WVWVS-000139,-82.3580555999999,37.0980556000001
43693,37.5272222,-92.4119444,3/23/2024 12:00:00 AM,Mayfield,MO-MTF-000285,c,,EACC,y,20240329,63a93e01-325d-40ef-890d-90b7ee882592,3/23/2024 7:07:31 PM,,ONLY,182,2024-MOMTF-000285,-92.4119444,37.5272222
43694,37.7594444,-81.9816667,3/20/2024 12:00:00 AM,Chauncey,WV-WVS-000137,c,,EACC,y,20240329,238b4656-4bdd-4841-a1f0-0b9d3562da2c,3/20/2024 12:19:00 PM,,ONLY,427,2024-WVWVS-000137,-81.9816666999999,37.7594444000001
43695,37.6882,-92.4048,3/23/2024 12:00:00 AM,Diamond,MO-MTF-000289,c,,EACC,y,20240329,b99dcb0f-ba49-4228-a1f9-ea31ede43262,3/24/2024 3:55:54 AM,,ONLY,101,2024-MOMTF-000289,-92.4048,37.6882000000001
43696,36.9002778,-91.9394444,3/22/2024 12:00:00 AM,Rail Road,MO-MTF-000277,c,,EACC,y,20240329,2b005732-cdfe-4c20-9563-d1686bb85e62,3/22/2024 8:23:02 PM,,ONLY,250,2024-MOMTF-000277,-91.9394444,36.9002778
43697,44.7866667,-96.4402778,3/25/2024 12:00:00 AM,Mound Springs,MN-3XS-000769,c,,EACC,y,20240329,bd533f5b-8ee4-4092-85f7-60378383e4a8,3/16/2024 8:24:00 PM,,ONLY,343,2024-MN3XS-000769,-96.4402778,44.7866667000001
43698,45.8805556,-93.6316667,3/22/2024 12:00:00 AM,MN-3VS-000764,MN-3VS-000764,c,,EACC,y,20240329,d6bd14c4-8e04-4784-845b-c33801100e22,3/19/2024 6:34:00 PM,,ONLY,385,2024-MN3VS-000764,-93.6316667,45.8805556
43699,37.78,-91.0652778,3/24/2024 12:00:00 AM,Bethel,MO-MTF-000291,c,,EACC,y,20240329,31b8ea72-ae88-47db-987e-32c400f7cfde,3/24/2024 2:55:42 PM,,ONLY,240,2024-MOMTF-000291,-91.0652778,37.78
43700,38.7455556,-83.2744444,3/25/2024 12:00:00 AM,Rocky Fork Creek,OH-OHS-000160,c,,EACC,y,20240329,30669bb9-b9fc-4c6b-8120-23c12a965d97,3/25/2024 6:30:00 PM,,ONLY,140,2024-OHOHS-000160,-83.2744443999999,38.7455556
43859,37.951,-82.553,3/30/2024 6:00:00 AM,Little Laurel Creek,KY-KYS-241591068,c,,SAC,y,20240405,8275d0a6-2fbc-4c4a-8244-66e0e9fbd4e6,3/29/2024 3:53:00 PM,,ONLY,575,2024-KYKYS-241591068,-82.5529960820721,37.9509926249866
43860,37.502,-83.301,3/29/2024 6:00:00 AM,Smith Branch 2,KY-KYS-240251066,c,,SAC,y,20240405,25ef843e-202d-46a0-a928-a69fbd43a4fe,3/29/2024 3:15:00 PM,,ONLY,323,2024-KYKYS-240251066,-83.3009958897281,37.5019927461687
43861,37.284,-82.974,3/30/2024 6:00:00 AM,Perkins Madden Road,KY-KYS-241191121,c,,SAC,y,20240405,995743f9-ab8e-4fbe-aadb-8c27505498a7,3/30/2024 5:47:00 PM,,ONLY,210,2024-KYKYS-241191121,-82.973996001215,37.2839927759601
43862,37.305,-82.524,4/1/2024 6:00:00 AM,Rockhouse Road,KY-KYS-241951195,c,,SAC,y,20240405,465f1fee-cd85-484e-bda9-321e4b6cc39f,4/1/2024 4:46:00 PM,,ONLY,124,2024-KYKYS-241951195,-82.5239961336449,37.3049927529643
43863,37.16,-81.684,3/30/2024 6:00:00 AM,Amonate,VA-VAS-24WR00363,c,,SAC,y,20240405,8965fc65-cba5-4691-bc78-ef74d1301f5f,3/29/2024 9:00:00 PM,,ONLY,145,2024-VAVAS-24WR00363,-81.6839963937673,37.1599927479481
43864,37.301,-82.026,3/29/2024 6:00:00 AM,Lick Branch,VA-VAS-24WR00333,c,,SAC,y,20240405,2e3c04f4-94ae-4e35-ac47-3bb762be7274,3/29/2024 4:41:00 AM,,ONLY,118,2024-VAVAS-24WR00333,-82.0259962824943,37.3009927332441
43865,37.155,-82.388,3/30/2024 6:00:00 AM,Rose Ridge,VA-VAS-24WR00342,c,,SAC,y,20240405,f042056b-ef4a-4c42-a677-c2b49369f57a,3/29/2024 7:30:00 PM,,ONLY,300,2024-VAVAS-24WR00342,-82.3879961838432,37.15499277764
43866,36.875,-82.845,3/31/2024 6:00:00 AM,Exeter House,VA-VAS-24WR00371,c,,SAC,y,20240405,6eca1838-5db8-4681-bb45-97a9d04c268e,3/31/2024 1:38:00 AM,,ONLY,170,2024-VAVAS-24WR00371,-82.8449960659421,36.8749928531779
43867,37.438,-82.058,3/31/2024 6:00:00 AM,Wolf Track,VA-VAS-24WR00368,c,,SAC,y,20240405,aebc050f-a14a-481b-a658-b2899c550a8f,3/31/2024 1:45:00 AM,,ONLY,121,2024-VAVAS-24WR00368,-82.0579962640927,37.4379927068889
43868,37.1,-82.329,4/1/2024 6:00:00 AM,Buzzard Pt #2,VA-VAS-24WR00377,c,,SAC,y,20240405,b46247bf-d83a-4102-b540-bfca5fa627af,3/31/2024 7:08:00 AM,,ONLY,150,2024-VAVAS-24WR00377,-82.3289962049393,37.0999927863608
43869,37.313,-82.243,3/31/2024 6:00:00 AM,Conway Gap,VA-VAS-24WR00366,c,,SAC,y,20240405,3aa13c17-c324-4686-8d1e-4f1f32fc5afa,3/31/2024 8:45:00 PM,,ONLY,102,2024-VAVAS-24WR00366,-82.2429962169077,37.3129927397323
43870,35.939,-96.528,3/29/2024 6:00:00 AM,Jumper,OK-OMA-000937,c,,SAC,y,20240405,792f000e-ad02-4d22-9a97-982955792ca7,3/29/2024 8:43:00 PM,,ONLY,283,2024-OKOMA-000937,-96.5279923267472,35.9389936709464
43871,36.217,-98.09,3/28/2024 6:00:00 AM,Cromwell Pittman,OK-OKS-240406,c,,SAC,y,20240405,1a5186fe-d126-4479-9b65-9faa520efbb2,3/28/2024 9:16:00 PM,,ONLY,390,2024-OKOKS-240406,-98.0899919065091,36.2169937043041
43872,33.528,-85.89,3/28/2024 6:00:00 AM,Bell Spring,AL-ALF-240185,c,,SAC,y,20240405,5d61a70f-6f3c-442f-91a3-f54b35fee340,3/28/2024 8:26:00 PM,,ONLY,500,2024-ALALF-240185,-85.8899953779774,33.527993669015
43873,33.502,-85.725,3/28/2024 6:00:00 AM,Nixon Branch,AL-ALF-240183,c,,SAC,y,20240405,02127b8b-9721-4db0-9697-5cb0f29e36c3,3/28/2024 7:35:11 PM,,ONLY,221,2024-ALALF-240183,-85.7249954264438,33.5019936683149
43874,33.482,-87.053,3/29/2024 6:00:00 AM,Jefferson,AL-ALS-240328-12,c,,SAC,y,20240405,c96a643f-4f8b-4468-a9bf-37b44fca8f41,3/28/2024 9:31:00 PM,,ONLY,300,2024-ALALS-240328-12,-87.0529950505927,33.481993723121
43875,33.102,-87.059,3/30/2024 6:00:00 AM,Northeast Cahaba Trail,AL-CHR-240186,c,,SAC,y,20240405,ce873e9e-63db-4709-becd-4776e16db121,3/28/2024 8:30:00 PM,,ONLY,115,2024-ALCHR-240186,-87.0589950694607,33.1019938034623
43876,37.4291667,-82.9477778,3/26/2024 6:00:00 AM,Yellow Mountain,KY-KYS-241190974,c,,SAC,,20240405,0a75e4f0-db3d-4eba-b03f-cbe74214e630,3/25/2024 7:10:00 PM,,LAST,269,2024-KYKYS-241190974,-82.9477737994249,37.4291594457444
43877,38.6955556,-78.3363889,3/22/2024 6:00:00 AM,Rocky Branch,VA-SHP-240013,c,,SAC,,20240405,fc3db36c-9fb8-4c32-bc16-0f37da9031f4,3/20/2024 6:10:00 PM,,LAST,1031,2024-VASHP-240013,-78.3363862147638,38.6955479046441
43878,38.698121,-78.768052,3/22/2024 6:00:00 AM,North Zone Complex,VA-VAF-240050,c,,SAC,,20240405,a0dc5d7f-e5b1-498a-af32-11ecb3e14ca2,3/22/2024 11:34:00 PM,,LAST,16040,2024-VAVAF-240050,-78.7680491815184,38.6981133209385
43879,35.6325,-94.6891667,3/28/2024 6:00:00 AM,Rooster,OK-OKS-240402,c,,SAC,,20240405,8a74a625-7dbf-4bd9-8d0e-81ecc8fb3771,3/28/2024 11:00:00 PM,,LAST,180,2024-OKOKS-240402,-94.6891595283942,35.632493633646
43880,34.7086111,-84.3244444,3/25/2024 6:00:00 AM,Wolfpen Trail,GA-GAS-240082,c,,SAC,,20240405,416bb88c-d239-46cf-9221-1545e1649119,3/25/2024 6:18:06 PM,,LAST,175,2024-GAGAS-240082,-84.3244401627936,34.7086044597772
43881,37.849,-90.899,4/1/2024 6:00:00 AM,Gobbler,MO-MTF-000323,,,EACC,y,20240405,46e2820a-1ce5-4a21-86b7-02702951ffdd,4/1/2024 12:46:00 PM,,ONLY,250,2024-MOMTF-000323,-90.8989936802181,37.8489930364424
43882,42.498,-71.643,4/2/2024 6:00:00 AM,FD080016,MA-MAS-FD080016,c,,EACC,y,20240405,f777fea6-7d55-4bc6-880a-8a2b6edfe1b4,4/2/2024 12:10:16 PM,,ONLY,135,2024-MAMAS-FD080016,-71.642999209388,42.4979913194244
44083,33.63,-87.444,4/4/2024 12:00:00 AM,Walker,AL-ALS-240404-11,c,,SAC,,20240412,c69b3e71-00fb-47da-b0d8-868207aab442,4/4/2024 8:33:00 PM,,LAST,653,2024-ALALS-240404-11,-87.444,33.6300000000001
44084,28.733,-81.478,4/2/2024 12:00:00 AM,Wekiva (48),FL-FLS-1200120,c,,SAC,,20240412,fa64f2ce-d774-4907-8e35-4f6298e7835f,4/2/2024 8:46:00 PM,,LAST,290,2024-FLFLS-1200120,-81.478,28.7330000000001
44085,34.9002778,-76.3822222,4/9/2024 12:00:00 AM,Highway 12,NC-NCS-240017,c,,SAC,y,20240412,1362630c-01b8-49f4-90c6-82b4254b9230,4/8/2024 7:09:00 PM,,ONLY,3318,2024-NCNCS-240017,-76.3822221999999,34.9002778
44086,31.065,-88.353,4/5/2024 12:00:00 AM,Mobile,AL-ALS-20240404-8,c,,SAC,y,20240412,596ee71f-45ae-400f-96ba-5d6e1de7be13,4/4/2024 11:54:00 PM,,ONLY,723,2024-ALALS-20240404-8,-88.353,31.0650000000001
44087,31.042,-87.675,4/5/2024 12:00:00 AM,Baldwin,AL-ALS-20240405-4,c,,SAC,y,20240412,39fb2857-a595-46f7-a538-94b0e876150a,4/5/2024 6:13:00 PM,,ONLY,560,2024-ALALS-20240405-4,-87.675,31.042
44088,32.816,-87.166,4/8/2024 12:00:00 AM,Cahaba Lookout,AL-ALF-240198,c,,SAC,y,20240412,64f23ddb-9940-4eb6-a88b-07ddb72b3413,4/7/2024 9:24:42 PM,,ONLY,400,2024-ALALF-240198,-87.1659999999999,32.816
44089,29.051,-81.509,4/6/2024 12:00:00 AM,Hinson,FL-FNF-001088,c,,SAC,y,20240412,a2cb74ef-defb-431d-9bb9-6fb8dada3f47,4/5/2024 5:42:00 PM,,ONLY,2391,2024-FLFNF-001088,-81.509,29.051
44090,36.75,-98.857,4/6/2024 12:00:00 AM,Avard,OK-OKS-240466,c,,SAC,y,20240412,675e5c36-541e-4d09-af48-0ff30290971b,4/6/2024 10:00:00 PM,,ONLY,1286,2024-OKOKS-240466,-98.857,36.7500000000001
44091,34.774,-95.269,4/7/2024 12:00:00 AM,Boggs Hollow,OK-OKS-240461,c,,SAC,y,20240412,e3ea743b-7871-47c2-882f-5bd0a246abba,4/7/2024 7:50:00 PM,,ONLY,2190,2024-OKOKS-240461,-95.2689999999999,34.7740000000001
44092,35.725,-94.754,4/6/2024 12:00:00 AM,Cave Springs,OK-OKS-240439,c,,SAC,y,20240412,e3a9412d-ea3c-4ec7-a4cb-cd32cf542dd0,4/6/2024 2:45:00 PM,,ONLY,320,2024-OKOKS-240439,-94.754,35.7250000000001
44093,35.748,-94.575,4/7/2024 12:00:00 AM,Honey Hill Creek,OK-OKS-240456,c,,SAC,y,20240412,4458d741-0d07-470e-bac5-d855b55ccba0,4/7/2024 4:30:00 PM,,ONLY,158,2024-OKOKS-240456,-94.575,35.748
44094,29.779,-104.568,4/7/2024 12:00:00 AM,Dominguez,TX-TXS-241159,c,,SAC,y,20240412,c50ae8a4-5585-4096-b41a-95119d014205,4/5/2024 7:10:28 PM,,ONLY,318,2024-TXTXS-241159,-104.568,29.7790000000001
44095,30.785,-88.847,4/5/2024 12:00:00 AM,Jackson 5904,MS-MSS-012626,c,,SAC,y,20240412,a6bac81b-740f-49a9-bff1-db9ccb675662,4/5/2024 6:15:00 PM,,ONLY,490,2024-MSMSS-012626,-88.847,30.785
44096,33.041,-89.658,4/7/2024 12:00:00 AM,Attala 3275,MS-MSS-012692,c,,SAC,y,20240412,914ee754-f17f-4ae6-8ef8-dc69e823b4af,4/7/2024 5:00:00 PM,,ONLY,304,2024-MSMSS-012692,-89.658,33.0410000000001
44097,35.6105556,-94.8925,4/10/2024 12:00:00 AM,Ursury Mountain,OK-OKS-240467,c,,SAC,y,20240412,33fad288-b239-4203-b609-0ed1d5f01b60,4/8/2024 9:45:00 PM,,ONLY,200,2024-OKOKS-240467,-94.8925,35.6105556000001
44098,32.9741667,-88.7744444,4/8/2024 12:00:00 AM,Butler Rd,MS-MSS-012699,c,,SAC,y,20240412,77d71380-7052-4b11-b772-b9f0fb8112ca,4/8/2024 6:00:00 AM,,ONLY,348,2024-MSMSS-012699,-88.7744443999999,32.9741667000001
44099,36.775,-96.1675,4/6/2024 12:00:00 AM,Sunset,OK-OSA-001022,c,,SAC,y,20240412,5725905a-6cd3-4ebf-888a-d3010ff6c29e,4/6/2024 5:00:00 PM,,ONLY,1582,2024-OKOSA-001022,-96.1675,36.775
44100,36.5208333,-96.6508333,4/6/2024 12:00:00 AM,Bowman,OK-OSA-001023,c,,SAC,y,20240412,32eb7123-f47f-4e79-9149-0f17286e5286,4/6/2024 5:00:00 PM,,ONLY,1536,2024-OKOSA-001023,-96.6508333,36.5208333
44101,36.5902778,-96.2055556,4/5/2024 12:00:00 AM,Stabler,OK-OSA-001026,c,,SAC,y,20240412,1bd6573a-3da5-4b3e-ada4-0b8ad652d3cd,4/5/2024 5:00:00 PM,,ONLY,1833,2024-OKOSA-001026,-96.2055556,36.5902778
44102,36.6613889,-96.0355556,4/7/2024 12:00:00 AM,Robert,OK-OSA-001032,c,,SAC,y,20240412,489e3b63-5ac9-4e45-be4a-14ed5c0fbf3c,4/7/2024 7:48:00 PM,,ONLY,2654,2024-OKOSA-001032,-96.0355556,36.6613889000001
44103,36.7161111,-96.0827778,4/6/2024 12:00:00 AM,Ballew,OK-OSA-000988,c,,SAC,y,20240412,4b5e63f2-6a37-434a-99c6-4acd028ec0e7,4/6/2024 6:22:28 PM,,ONLY,1089,2024-OKOSA-000988,-96.0827778,36.7161111
44104,36.6713889,-96.1122222,4/6/2024 12:00:00 AM,South Ballew,OK-OSA-001034,c,,SAC,y,20240412,6226a232-54c4-4670-a35c-a4b70453dbeb,4/6/2024 5:00:00 PM,,ONLY,1221,2024-OKOSA-001034,-96.1122222,36.6713889000001
44105,36.5105556,-96.3233333,4/5/2024 12:00:00 AM,Howell,OK-OSA-001029,c,,SAC,y,20240412,1461646a-a49d-4e1a-9825-66d3c236f72f,4/5/2024 2:30:00 AM,,ONLY,2110,2024-OKOSA-001029,-96.3233332999999,36.5105556
44106,36.469,-84.029,4/11/2024 12:00:00 AM,Davis Creek Road,TN-TNS-240515,c,,SAC,y,20240412,d94f2e89-473a-4e16-ad94-3de2d200be32,4/7/2024 8:59:31 PM,,ONLY,455,2024-TNTNS-240515,-84.0289999999999,36.4690000000001
44110,38.319,-104.602,4/5/2024 12:00:00 AM,Vision Hills,CO-PUX-000309,c,,RMC,y,20240412,dc9a7e6a-bdea-4ad6-87e5-ea8106544f73,4/5/2024 6:36:10 PM,,ONLY,106,2024-COPUX-000309,-104.602,38.3190000000001
44112,36.7363889,-91.2763889,4/9/2024 12:00:00 AM,Totality,MO-MTF-000360,c,,EACC,y,20240412,141e39db-a020-405b-98da-490d0c5876c1,4/8/2024 5:22:00 PM,,ONLY,473.6,2024-MOMTF-000360,-91.2763889,36.7363889000001
44241,27.7597222,-81.9836111,4/17/2024 12:00:00 AM,New Wales,FL-FLS-241400186,c,,SAC,y,20240419,d1d9a462-90a0-4e94-bd0a-fc1dbb6087f1,4/14/2024 5:18:00 PM,,ONLY,550,2024-FLFLS-241400186,-81.9836111,27.7597222000001
44242,34.7158333,-94.0663889,4/14/2024 12:00:00 AM,Steep,AR-OUF-001056,c,,SAC,y,20240419,9fe8f5a7-9449-4880-9265-12cb993f1b4a,4/14/2024 10:10:47 PM,,ONLY,178,2024-AROUF-001056,-94.0663888999999,34.7158333
44243,30.4391667,-89.3491667,4/3/2024 12:00:00 AM,Poor Boy,MS-MSS-012587,c,,SAC,y,20240419,20fa84ea-6ff2-4a74-9349-0db1301297e5,4/3/2024 7:45:00 PM,,ONLY,850,2024-MSMSS-012587,-89.3491667,30.4391667
44244,36.0577167,-84.57245,4/17/2024 12:00:00 AM,Lone Mtn Tree Farm,TN-TNS-240561,c,,SAC,y,20240419,19233adf-6209-4931-bd2b-6bcf59427bba,4/17/2024 3:28:44 AM,,ONLY,105,2024-TNTNS-240561,-84.5724499999999,36.0577167000001
44245,36.96,-83.1997222,4/16/2024 12:00:00 AM,Bullhorn Branch,KY-KYS-240951398,c,,SAC,y,20240419,49e18c35-18bb-4eef-8c1a-fbd961e05eaa,4/14/2024 8:12:00 PM,,ONLY,150,2024-KYKYS-240951398,-83.1997221999999,36.96
44246,37.4033333,-82.0252778,4/15/2024 12:00:00 AM,Lesters Fork,VA-VAS-24WR00415,c,,SAC,y,20240419,da7fab15-a827-491d-825c-89dbe2d53a6d,4/14/2024 9:36:00 PM,,ONLY,290,2024-VAVAS-24WR00415,-82.0252778,37.4033333
